"position","chr","Effects","mean_p","number","adjustP","logAdjustP"
12212607,"2L","TreatmentSel:Generation",5.74794087451813e-10,860143,0.00183301374653113,2.73683427807094
12212628,"2L","TreatmentSel:Generation",2.15992308862344e-09,860145,0.00688797745023543,2.1619082833393
12212642,"2L","TreatmentSel:Generation",1.03883341478629e-08,860147,0.0331283144908617,1.47980065967914
12225609,"2L","TreatmentSel:Generation",1.43033377567576e-08,860393,0.0456132296795978,1.34090917611755
12231140,"2L","TreatmentSel:Generation",1.1689532494238e-08,860643,0.037277825607865,1.42854942770342
12231280,"2L","TreatmentSel:Generation",1.65131078396797e-10,860647,0.000526601687958758,3.27851775314868
12231317,"2L","TreatmentSel:Generation",1.42214164845203e-13,860648,4.53519833978034e-07,6.34340371500112
12231319,"2L","TreatmentSel:Generation",5.59382944664754e-13,860649,1.78386773547234e-06,5.74863734944642
12231320,"2L","TreatmentSel:Generation",1.48493516487062e-08,860650,0.0473544636129107,1.32463907830608
12231397,"2L","TreatmentSel:Generation",3.59483704352198e-09,860651,0.0114639065730953,1.94066736194729
12246078,"2L","TreatmentSel:Generation",1.13221024995344e-08,861364,0.0361060942941952,1.44241948798466
12246086,"2L","TreatmentSel:Generation",1.05838528660483e-09,861366,0.0033751822119005,2.47170277646649
12246087,"2L","TreatmentSel:Generation",3.76387624218362e-10,861367,0.00120029712253136,2.92071123503293
12267644,"2L","TreatmentSel:Generation",1.01251171694752e-08,862567,0.0322889176525189,1.49094651259872
12267663,"2L","TreatmentSel:Generation",3.01720621305753e-09,862568,0.00962184647579075,2.01674157689187
12274380,"2L","TreatmentSel:Generation",7.39723589977232e-10,862931,0.00235897261064867,2.62727710155323
12274714,"2L","TreatmentSel:Generation",6.25957223829327e-09,862936,0.0199617257913393,1.69980191448875
12288693,"2L","TreatmentSel:Generation",5.71749075274757e-09,863564,0.018233032270586,1.73914109937175
12288791,"2L","TreatmentSel:Generation",3.59070855127417e-09,863571,0.0114507408443449,1.9411664142671
12298811,"2L","TreatmentSel:Generation",2.53407997810987e-11,864004,8.08116077755256e-05,4.09252625270583
12298819,"2L","TreatmentSel:Generation",8.64799304006617e-12,864005,2.75783806208267e-05,4.55943123881597
12298885,"2L","TreatmentSel:Generation",1.65242843989749e-14,864006,5.26958107540559e-08,7.27822390924122
12298957,"2L","TreatmentSel:Generation",2.86492944340962e-11,864011,9.13623707559774e-05,4.03923263947388
12317119,"2L","TreatmentSel:Generation",4.03255284553148e-09,864800,0.0128597787639771,1.89076650282785
12317122,"2L","TreatmentSel:Generation",5.51071323977776e-09,864801,0.0175736204359453,1.75513875794811
12317124,"2L","TreatmentSel:Generation",1.2539273723343e-08,864802,0.0399876435895511,1.39807418741955
12342528,"2L","TreatmentSel:Generation",1.22419676867561e-08,865809,0.0390395370173237,1.40849534141554
12355210,"2L","TreatmentSel:Generation",4.43634447779883e-10,866211,0.00141474670489446,2.84932130891256
12366783,"2L","TreatmentSel:Generation",9.95891035211463e-09,866635,0.0317588854416107,1.49813474727302
12366787,"2L","TreatmentSel:Generation",1.02771419521623e-08,866636,0.0327737234683099,1.4844742150144
12369262,"2L","TreatmentSel:Generation",2.11705342080783e-09,866731,0.00675126642252881,2.17061475328343
12371248,"2L","TreatmentSel:Generation",1.91476551158881e-09,866802,0.00610617189833263,2.21423097379326
12380804,"2L","TreatmentSel:Generation",3.2824850840214e-09,867257,0.0104678186730636,1.9801438089563
12380805,"2L","TreatmentSel:Generation",1.19666838474611e-08,867258,0.0381616590560827,1.41837275285579
12381866,"2L","TreatmentSel:Generation",5.47122055918164e-09,867305,0.0174476785934658,1.75826234756518
12383045,"2L","TreatmentSel:Generation",4.35575449114111e-09,867332,0.0138904662262131,1.85728317715126
12457085,"2L","TreatmentSel:Generation",1.07548195208818e-09,869779,0.00342970334135359,2.4647434434514
12497185,"2L","TreatmentSel:Generation",2.45322258660797e-09,871638,0.00782330720291212,2.10660961569415
12502258,"2L","TreatmentSel:Generation",3.49831625192424e-12,871923,1.11561025408564e-05,4.95248750258782
12545713,"2L","TreatmentSel:Generation",5.21074920750867e-09,873736,0.0166170375367515,1.77944639909101
13578683,"2L","TreatmentSel:Generation",9.46732838713351e-12,903452,3.01912344879417e-05,4.52011912876756
13582721,"2L","TreatmentSel:Generation",4.47080174637883e-11,903581,0.000142573510027881,3.84596115833693
13582764,"2L","TreatmentSel:Generation",2.05956001727774e-12,903582,6.56792041861857e-06,5.18257211806343
13583017,"2L","TreatmentSel:Generation",1.26389756575333e-09,903587,0.00403055922600683,2.39463469283668
13633870,"2L","TreatmentSel:Generation",1.19174154771089e-09,905068,0.00380045426171765,2.42016448981309
13633879,"2L","TreatmentSel:Generation",1.13075408430957e-09,905069,0.00360596572883055,2.44297840513733
13634627,"2L","TreatmentSel:Generation",1.35538332543726e-08,905099,0.0432230658175281,1.36428443179768
13637745,"2L","TreatmentSel:Generation",4.94199599416953e-10,905143,0.00157599856894387,2.8024441811993
13642138,"2L","TreatmentSel:Generation",2.64012755312079e-09,905284,0.00841934564588178,2.07472166068869
13666607,"2L","TreatmentSel:Generation",1.1744648462545e-08,905566,0.0374535899898683,1.42650654810962
13679251,"2L","TreatmentSel:Generation",1.52071033227027e-08,906018,0.0484953308392723,1.31430007352876
13679615,"2L","TreatmentSel:Generation",9.98088190138125e-09,906036,0.0318289525364496,1.49717765340304
13695737,"2L","TreatmentSel:Generation",3.83794540180951e-10,906636,0.00122391771828073,2.91224777802199
13711872,"2L","TreatmentSel:Generation",7.72268322076388e-09,907248,0.0246275750095503,1.60857834950153
13738814,"2L","TreatmentSel:Generation",4.38602576520476e-09,908153,0.0139870010770318,1.85427539167764
13738820,"2L","TreatmentSel:Generation",5.07407455188018e-09,908154,0.0161811831533495,1.79098972634644
13741609,"2L","TreatmentSel:Generation",1.19441813258843e-08,908271,0.0380898986947944,1.41919018240207
13759560,"2L","TreatmentSel:Generation",1.04632437595707e-08,908820,0.033367200643321,1.47668022715267
13761258,"2L","TreatmentSel:Generation",2.84519971093073e-09,908852,0.00907331911656041,2.04223381433775
13761367,"2L","TreatmentSel:Generation",4.87884702930039e-11,908866,0.000155586041456627,3.8080293687235
13848391,"2L","TreatmentSel:Generation",1.20525657194709e-08,910931,0.0384355356588669,1.41526706198462
13849412,"2L","TreatmentSel:Generation",8.52189761197415e-09,910949,0.0271762633094047,1.56581025826095
13851308,"2L","TreatmentSel:Generation",4.47273770231566e-09,910999,0.014263524750783,1.84577313993582
13852489,"2L","TreatmentSel:Generation",3.0995342379538e-11,911054,9.88438988856078e-05,4.0050501322389
13866034,"2L","TreatmentSel:Generation",1.34748005936352e-08,911242,0.0429710312946977,1.36682422322506
13869704,"2L","TreatmentSel:Generation",2.71006668455933e-09,911367,0.00864238097652624,2.06336659287827
13871629,"2L","TreatmentSel:Generation",1.08484450312485e-09,911453,0.00345956044170913,2.46097907746938
13893100,"2L","TreatmentSel:Generation",7.02193218681034e-09,912239,0.0223928855682807,1.64988993921978
13906237,"2L","TreatmentSel:Generation",1.06037834070021e-08,912576,0.0338153804546625,1.47088572199197
13921514,"2L","TreatmentSel:Generation",1.56300758904496e-10,913231,0.000498441869740366,3.30238548353699
13921724,"2L","TreatmentSel:Generation",5.09672153067153e-11,913235,0.000162534041875393,3.78905566452946
13921795,"2L","TreatmentSel:Generation",1.45235132311503e-09,913236,0.00463153675060324,2.33427488553231
13946844,"2L","TreatmentSel:Generation",1.31286815910534e-08,914163,0.0418672605644165,1.378125454697
13946865,"2L","TreatmentSel:Generation",5.44106528400038e-09,914164,0.017351513662155,1.7606626334698
13961238,"2L","TreatmentSel:Generation",3.14906425221507e-10,914806,0.00100423407077998,2.99816504834632
13974659,"2L","TreatmentSel:Generation",2.51434066394695e-11,915392,8.01821226260152e-05,4.09592245104679
13974703,"2L","TreatmentSel:Generation",2.26035425764495e-12,915395,7.20825164479567e-06,5.14217006025895
14014378,"2L","TreatmentSel:Generation",1.05879113271207e-08,917140,0.0337647645188974,1.47153627477543
14188830,"2L","TreatmentSel:Generation",1.06635847926141e-08,922566,0.0340060865949679,1.46844334360388
14214538,"2L","TreatmentSel:Generation",1.31319370219714e-09,923541,0.00418776421075705,2.37801777896308
14265274,"2L","TreatmentSel:Generation",6.49590509200968e-09,925479,0.0207153893711781,1.68370689919094
14293511,"2L","TreatmentSel:Generation",1.01776271343197e-08,926439,0.0324563715103284,1.48870003414394
14293562,"2L","TreatmentSel:Generation",8.37851615179998e-09,926444,0.0267190209799609,1.57317945902547
14293563,"2L","TreatmentSel:Generation",1.79378440344447e-09,926445,0.0057203641123092,2.24257632663812
14332313,"2L","TreatmentSel:Generation",6.80302721196466e-09,927441,0.0216947993547376,1.66364436210694
14343348,"2L","TreatmentSel:Generation",8.63408454131956e-09,927743,0.0275340265295918,1.56013027346997
14365206,"2L","TreatmentSel:Generation",5.61259549252836e-09,928654,0.017898522124909,1.74718282709241
14366205,"2L","TreatmentSel:Generation",3.07596315147461e-09,928698,0.00980922188234734,2.0083654417134
14367918,"2L","TreatmentSel:Generation",1.54147017664906e-08,928771,0.0491573606157245,1.30841144353984
14458434,"2L","TreatmentSel:Generation",9.20038039474434e-09,932681,0.0293399394757965,1.53254078638076
14458435,"2L","TreatmentSel:Generation",9.09528386929501e-09,932682,0.0290047874969108,1.53753031203597
14458448,"2L","TreatmentSel:Generation",1.04925745434046e-08,932684,0.0334607362783209,1.47546450694524
14458500,"2L","TreatmentSel:Generation",1.06396048494437e-09,932686,0.00339296147480373,2.46942107149993
14458507,"2L","TreatmentSel:Generation",2.95410340071039e-09,932687,0.00942061211203824,2.02592087764833
14517003,"2L","TreatmentSel:Generation",6.86042102685505e-09,934583,0.0218778277712725,1.65999580088441
14556908,"2L","TreatmentSel:Generation",6.44866991589698e-10,935996,0.00205647567724361,2.68687642269813
14559112,"2L","TreatmentSel:Generation",4.84552463110298e-09,936066,0.0154523392843904,1.81100576469232
14585430,"2L","TreatmentSel:Generation",4.24753303856027e-10,937022,0.00135453488797044,2.86820980461537
14779885,"2L","TreatmentSel:Generation",2.51531701156151e-09,942627,0.00802132582733355,2.09575384220138
14779943,"2L","TreatmentSel:Generation",4.22112219910583e-09,942629,0.0134611249239709,1.87091864532311
14780133,"2L","TreatmentSel:Generation",5.23498373012941e-09,942635,0.0166943212355128,1.77743123397193
14780296,"2L","TreatmentSel:Generation",6.72042415654768e-10,942640,0.00214313788718373,2.66894988601998
14780308,"2L","TreatmentSel:Generation",3.82819542681345e-09,942641,0.0122080845905447,1.91335247012646
14951290,"2L","TreatmentSel:Generation",1.04060257165193e-08,947795,0.0331847327617744,1.4790616754019
14969004,"2L","TreatmentSel:Generation",6.98470963218097e-10,948199,0.0022274183139348,2.65219821387149
14994263,"2L","TreatmentSel:Generation",5.72773424978677e-11,948792,0.00018265698700696,3.73836371047352
14995798,"2L","TreatmentSel:Generation",2.35427240414927e-10,948864,0.000750775586265278,3.12448985821726
14999426,"2L","TreatmentSel:Generation",1.15771130451118e-08,949033,0.0369193208839573,1.43274629624479
14999438,"2L","TreatmentSel:Generation",1.01005325938415e-08,949035,0.0322105176374998,1.49200229581665
14999593,"2L","TreatmentSel:Generation",1.33699544409749e-08,949039,0.0426366777526334,1.37021664286305
14999760,"2L","TreatmentSel:Generation",6.33173831896242e-11,949045,0.000201918628452646,3.69482361240362
15005483,"2L","TreatmentSel:Generation",1.4087232403861e-08,949310,0.0449240714380536,1.34752089081325
15018015,"2L","TreatmentSel:Generation",8.99249012139796e-12,949704,2.86769790572171e-05,4.54246660083836
15018016,"2L","TreatmentSel:Generation",8.81997764446875e-12,949705,2.81268381483897e-05,4.55087908588976
15018033,"2L","TreatmentSel:Generation",1.39688115664804e-10,949706,0.000445464283350134,3.35118711130338
15018094,"2L","TreatmentSel:Generation",2.40002382060652e-09,949707,0.00765365676372362,2.116131018067
15024785,"2L","TreatmentSel:Generation",6.45234182270257e-09,949974,0.0205764664538639,1.68662920349717
15026511,"2L","TreatmentSel:Generation",5.68261959418428e-09,950030,0.0181218284248969,1.7417979857551
15032190,"2L","TreatmentSel:Generation",1.2938577512697e-10,950212,0.000412610201793706,3.38446003829225
15033925,"2L","TreatmentSel:Generation",1.7932143885333e-09,950243,0.0057185463393176,2.24271435530607
15046033,"2L","TreatmentSel:Generation",6.46251366958849e-15,950590,2.06089043922084e-08,7.6859450955117
15046036,"2L","TreatmentSel:Generation",1.88021787188365e-14,950591,5.995999751694e-08,7.22213839380874
15046060,"2L","TreatmentSel:Generation",2.2045601806623e-14,950595,7.03032477965064e-08,7.15302461143081
15052880,"2L","TreatmentSel:Generation",6.42550738960756e-09,950789,0.0204908916613994,1.68843914285796
15059992,"2L","TreatmentSel:Generation",5.73760995479831e-11,950985,0.000182971922449722,3.73761554885263
15066147,"2L","TreatmentSel:Generation",7.38291419843565e-12,951182,2.35440543154977e-05,4.62811874900164
15066430,"2L","TreatmentSel:Generation",7.88240338232184e-12,951190,2.51369213269973e-05,4.59968791410319
15069524,"2L","TreatmentSel:Generation",4.31396618090806e-10,951229,0.00137572036391864,2.86146983408666
15069588,"2L","TreatmentSel:Generation",7.83072829641905e-09,951230,0.024972129891454,1.6025444147709
15074778,"2L","TreatmentSel:Generation",5.97371538703045e-10,951297,0.0019050130579517,2.72010204309758
15074779,"2L","TreatmentSel:Generation",2.93023898616437e-10,951298,0.000934450868496629,3.02944352799487
15075392,"2L","TreatmentSel:Generation",8.58903349355532e-11,951321,0.0002739035909868,3.5624022739325
15075396,"2L","TreatmentSel:Generation",3.56858619185693e-10,951322,0.00113801928171422,2.94385037953045
15080014,"2L","TreatmentSel:Generation",9.04589870141576e-09,951481,0.0288472985916252,1.53989485015752
15080032,"2L","TreatmentSel:Generation",1.82103301965019e-09,951483,0.00580725973140031,2.23602874958379
15080301,"2L","TreatmentSel:Generation",1.67829270850346e-12,951501,5.35206202107586e-06,5.27147886249454
15083990,"2L","TreatmentSel:Generation",6.57153763231724e-09,951662,0.0209565809371586,1.67867957098448
15084002,"2L","TreatmentSel:Generation",4.91974918135681e-09,951663,0.0156890407813534,1.80440360810839
15084026,"2L","TreatmentSel:Generation",3.65851036069406e-11,951664,0.000116669602721705,3.93304228097118
15088340,"2L","TreatmentSel:Generation",6.13501988949615e-09,951850,0.0195645293474441,1.70853059520856
15093322,"2L","TreatmentSel:Generation",9.83184032508749e-09,952048,0.0313536601419814,1.50371175350375
15093368,"2L","TreatmentSel:Generation",5.35769099737002e-11,952056,0.00017085633729085,3.76736890800128
15093388,"2L","TreatmentSel:Generation",7.27840234056143e-09,952057,0.0232107668368317,1.634310511095
15093390,"2L","TreatmentSel:Generation",7.12731630387386e-09,952058,0.0227289546745233,1.64342053741738
15093497,"2L","TreatmentSel:Generation",3.45193208295873e-16,952059,1.10081837970987e-09,8.95828432789132
15093988,"2L","TreatmentSel:Generation",2.16463484384531e-10,952085,0.000690300319994393,3.16096192529087
15094073,"2L","TreatmentSel:Generation",4.49055705068568e-09,952089,0.0143203505101802,1.84404635194617
15094085,"2L","TreatmentSel:Generation",5.4153542054586e-09,952090,0.0172695212383738,1.7627197021786
15096014,"2L","TreatmentSel:Generation",9.95367972204863e-09,952166,0.0317422050041753,1.49836290783057
15096068,"2L","TreatmentSel:Generation",2.02208184639054e-10,952167,0.000644840283148466,3.19054783999541
15101674,"2L","TreatmentSel:Generation",2.18193548227511e-12,952458,6.95817479749147e-06,5.15750466546591
15106866,"2L","TreatmentSel:Generation",1.12083734732626e-08,952671,0.0357434133392467,1.44680397663126
15116696,"2L","TreatmentSel:Generation",5.0504480616616e-10,952968,0.00161058384650543,2.79301666101705
15127773,"2L","TreatmentSel:Generation",9.42787168793548e-10,953390,0.00300654073898527,2.52193290703663
15142915,"2L","TreatmentSel:Generation",9.74080130402855e-09,953895,0.0310633374321366,1.50775188568103
15142945,"2L","TreatmentSel:Generation",1.05144110717437e-09,953898,0.00335303727925022,2.47456161803475
15149488,"2L","TreatmentSel:Generation",2.8305950703355e-10,954121,0.000902674503453933,3.04446882425749
15158918,"2L","TreatmentSel:Generation",4.2094657731917e-13,954512,1.34239526749821e-06,5.8721195875814
15158941,"2L","TreatmentSel:Generation",2.87552724528713e-13,954513,9.1700333810027e-07,6.03762908339662
